@RELATION hotel_bookings

@ATTRIBUTE Unnamed: 0 NUMERIC
@ATTRIBUTE hotel NUMERIC
@ATTRIBUTE is_canceled NUMERIC
@ATTRIBUTE lead_time NUMERIC
@ATTRIBUTE arrival_date_year NUMERIC
@ATTRIBUTE arrival_date_month NUMERIC
@ATTRIBUTE arrival_date_week_number NUMERIC
@ATTRIBUTE arrival_date_day_of_month NUMERIC
@ATTRIBUTE stays_in_weekend_nights NUMERIC
@ATTRIBUTE stays_in_week_nights NUMERIC
@ATTRIBUTE adults NUMERIC
@ATTRIBUTE children NUMERIC
@ATTRIBUTE babies NUMERIC
@ATTRIBUTE meal NUMERIC
@ATTRIBUTE country NUMERIC
@ATTRIBUTE market_segment NUMERIC
@ATTRIBUTE distribution_channel NUMERIC
@ATTRIBUTE reserved_room_type NUMERIC
@ATTRIBUTE assigned_room_type NUMERIC
@ATTRIBUTE booking_changes NUMERIC
@ATTRIBUTE deposit_type NUMERIC
@ATTRIBUTE agent NUMERIC
@ATTRIBUTE customer_type NUMERIC
@ATTRIBUTE adr NUMERIC
@ATTRIBUTE required_car_parking_spaces NUMERIC
@ATTRIBUTE total_of_special_requests NUMERIC
@ATTRIBUTE reservation_status NUMERIC
@ATTRIBUTE reservation_status_date NUMERIC

@DATA
357.0,0.0,1.0,45.0,2015.0,1.0,29.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,123.0,0.0,0.0,0.0,43.0
358.0,0.0,0.0,42.0,2015.0,1.0,29.0,13.0,1.0,2.0,2.0,0.0,0.0,0.0,33.0,5.0,2.0,2.0,4.0,0.0,0.0,240.0,2.0,110.0,1.0,0.0,1.0,67.0
359.0,0.0,0.0,54.0,2015.0,1.0,29.0,13.0,1.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,88.2,1.0,1.0,1.0,67.0
360.0,0.0,0.0,51.0,2015.0,1.0,29.0,13.0,1.0,2.0,2.0,0.0,0.0,2.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,130.0,1.0,0.0,1.0,67.0
361.0,0.0,0.0,54.0,2015.0,1.0,29.0,13.0,1.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,88.2,0.0,1.0,1.0,67.0
362.0,0.0,0.0,58.0,2015.0,1.0,29.0,13.0,1.0,2.0,2.0,0.0,0.0,2.0,12.0,2.0,1.0,3.0,5.0,2.0,0.0,250.0,2.0,165.0,1.0,1.0,1.0,67.0
363.0,0.0,0.0,0.0,2015.0,1.0,29.0,13.0,1.0,3.0,1.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,167.0,2.0,114.0,0.0,0.0,1.0,68.0
364.0,0.0,1.0,60.0,2015.0,1.0,29.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,28.0,4.0,2.0,2.0,3.0,0.0,0.0,15.0,2.0,79.5,0.0,0.0,0.0,48.0
365.0,0.0,1.0,321.0,2015.0,1.0,29.0,13.0,1.0,4.0,2.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,132.8,0.0,1.0,0.0,4.0
366.0,0.0,0.0,40.0,2015.0,1.0,29.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,12.0,2.0,1.0,2.0,3.0,0.0,0.0,250.0,2.0,120.0,0.0,2.0,1.0,69.0
367.0,0.0,1.0,51.0,2015.0,1.0,29.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,28.0,4.0,2.0,2.0,3.0,0.0,0.0,156.0,0.0,79.5,0.0,0.0,0.0,26.0
368.0,0.0,0.0,38.0,2015.0,1.0,29.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,28.0,2.0,1.0,2.0,4.0,0.0,0.0,240.0,2.0,120.0,0.0,0.0,1.0,69.0
369.0,0.0,1.0,75.0,2015.0,1.0,29.0,13.0,1.0,4.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,2.0,3.0,0.0,0.0,240.0,2.0,144.2,0.0,1.0,0.0,46.0
370.0,0.0,0.0,101.0,2015.0,1.0,29.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,107.2,0.0,0.0,1.0,69.0
371.0,0.0,1.0,42.0,2015.0,1.0,29.0,13.0,1.0,4.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,2.0,3.0,0.0,0.0,240.0,2.0,120.0,0.0,0.0,0.0,36.0
373.0,0.0,0.0,109.0,2015.0,1.0,29.0,13.0,1.0,4.0,3.0,0.0,0.0,2.0,28.0,2.0,1.0,3.0,4.0,0.0,0.0,240.0,2.0,163.8,0.0,1.0,1.0,69.0
374.0,0.0,1.0,81.0,2015.0,1.0,29.0,13.0,1.0,5.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,98.5,0.0,2.0,0.0,11.0
375.0,0.0,1.0,98.0,2015.0,1.0,29.0,13.0,1.0,5.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,130.5,0.0,0.0,0.0,17.0
376.0,0.0,0.0,32.0,2015.0,1.0,29.0,13.0,1.0,5.0,1.0,0.0,0.0,2.0,28.0,4.0,2.0,2.0,2.0,2.0,0.0,300.0,2.0,153.0,0.0,0.0,1.0,70.0
377.0,0.0,0.0,72.0,2015.0,1.0,29.0,13.0,1.0,5.0,2.0,0.0,0.0,0.0,15.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,98.5,0.0,2.0,1.0,70.0
378.0,0.0,0.0,115.0,2015.0,1.0,29.0,13.0,2.0,5.0,2.0,0.0,0.0,2.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,134.0,3.0,119.7,0.0,2.0,1.0,72.0
379.0,0.0,0.0,118.0,2015.0,1.0,29.0,13.0,2.0,5.0,2.0,0.0,0.0,1.0,28.0,2.0,1.0,2.0,3.0,0.0,0.0,250.0,2.0,184.6,0.0,1.0,1.0,72.0
380.0,0.0,0.0,81.0,2015.0,1.0,29.0,13.0,2.0,5.0,2.0,1.0,0.0,2.0,12.0,2.0,1.0,3.0,4.0,0.0,0.0,250.0,2.0,181.22,0.0,2.0,1.0,72.0
381.0,0.0,1.0,95.0,2015.0,1.0,29.0,13.0,2.0,5.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,100.86,0.0,1.0,0.0,7.0
382.0,0.0,0.0,16.0,2015.0,1.0,29.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,29.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,100.2,1.0,3.0,1.0,65.0
383.0,0.0,0.0,56.0,2015.0,1.0,29.0,13.0,1.0,3.0,2.0,0.0,0.0,2.0,12.0,5.0,2.0,0.0,0.0,1.0,0.0,240.0,2.0,134.25,1.0,0.0,1.0,68.0
384.0,0.0,0.0,88.0,2015.0,1.0,29.0,13.0,3.0,5.0,2.0,0.0,0.0,0.0,14.0,4.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,96.3,0.0,0.0,1.0,73.0
385.0,0.0,0.0,41.0,2015.0,1.0,29.0,13.0,3.0,6.0,2.0,0.0,0.0,0.0,16.0,5.0,2.0,2.0,3.0,0.0,0.0,147.0,2.0,83.09,0.0,2.0,1.0,74.0
386.0,0.0,1.0,40.0,2015.0,1.0,29.0,14.0,0.0,1.0,2.0,0.0,0.0,0.0,28.0,4.0,2.0,2.0,3.0,0.0,0.0,171.0,2.0,105.5,0.0,0.0,0.0,82.0
387.0,0.0,0.0,1.0,2015.0,1.0,29.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,240.0,2.0,134.0,0.0,0.0,1.0,66.0
388.0,0.0,0.0,1.0,2015.0,1.0,29.0,14.0,0.0,1.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,2.0,0.0,240.0,2.0,8.0,0.0,1.0,1.0,66.0
389.0,0.0,0.0,1.0,2015.0,1.0,29.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,2.0,3.0,1.0,0.0,240.0,2.0,146.0,1.0,1.0,1.0,67.0
390.0,0.0,1.0,76.0,2015.0,1.0,29.0,14.0,0.0,4.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,126.0,0.0,2.0,0.0,29.0
391.0,0.0,0.0,0.0,2015.0,1.0,29.0,14.0,0.0,4.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,2.0,0.0,0.0,240.0,2.0,111.15,0.0,1.0,1.0,69.0
392.0,0.0,0.0,49.0,2015.0,1.0,29.0,14.0,0.0,5.0,2.0,0.0,0.0,0.0,27.0,5.0,2.0,3.0,5.0,1.0,0.0,240.0,2.0,136.2,0.0,2.0,1.0,70.0
393.0,0.0,0.0,76.0,2015.0,1.0,29.0,14.0,0.0,5.0,2.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,250.0,2.0,101.8,0.0,0.0,1.0,70.0
394.0,0.0,0.0,73.0,2015.0,1.0,29.0,14.0,1.0,5.0,2.0,0.0,0.0,2.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,240.0,3.0,127.0,0.0,1.0,1.0,72.0
395.0,0.0,0.0,73.0,2015.0,1.0,29.0,14.0,1.0,5.0,2.0,1.0,0.0,2.0,28.0,2.0,1.0,3.0,4.0,0.0,0.0,240.0,3.0,161.5,0.0,2.0,1.0,72.0
396.0,0.0,0.0,317.0,2015.0,1.0,29.0,14.0,1.0,5.0,2.0,2.0,0.0,2.0,28.0,2.0,2.0,6.0,6.0,1.0,0.0,240.0,2.0,230.67,1.0,2.0,1.0,72.0
397.0,0.0,1.0,112.0,2015.0,1.0,29.0,14.0,2.0,5.0,1.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,65.7,0.0,1.0,0.0,14.0
398.0,0.0,0.0,6.0,2015.0,1.0,29.0,14.0,2.0,5.0,2.0,0.0,0.0,2.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,180.0,1.0,2.0,1.0,73.0
399.0,0.0,0.0,8.0,2015.0,1.0,29.0,14.0,2.0,5.0,2.0,0.0,0.0,2.0,12.0,5.0,2.0,0.0,0.0,1.0,0.0,240.0,2.0,168.57,0.0,1.0,1.0,73.0
400.0,0.0,1.0,96.0,2015.0,1.0,29.0,14.0,2.0,7.0,2.0,0.0,0.0,0.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,242.0,2.0,107.67,0.0,1.0,0.0,5.0
401.0,0.0,1.0,96.0,2015.0,1.0,29.0,14.0,2.0,7.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,96.9,0.0,1.0,0.0,5.0
402.0,0.0,0.0,99.0,2015.0,1.0,29.0,14.0,2.0,7.0,2.0,0.0,0.0,0.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,240.0,2.0,107.0,0.0,1.0,1.0,75.0
403.0,0.0,0.0,66.0,2015.0,1.0,29.0,14.0,2.0,9.0,2.0,0.0,0.0,0.0,19.0,5.0,2.0,0.0,1.0,0.0,0.0,147.0,2.0,73.41,0.0,0.0,1.0,77.0
404.0,0.0,0.0,38.0,2015.0,1.0,29.0,14.0,4.0,10.0,2.0,0.0,0.0,2.0,32.0,5.0,2.0,2.0,3.0,0.0,0.0,241.0,2.0,109.9,0.0,2.0,1.0,80.0
405.0,0.0,0.0,38.0,2015.0,1.0,29.0,14.0,4.0,10.0,2.0,0.0,0.0,2.0,32.0,5.0,2.0,2.0,3.0,1.0,0.0,241.0,2.0,109.9,0.0,2.0,1.0,80.0
406.0,0.0,0.0,113.0,2015.0,1.0,29.0,14.0,4.0,11.0,3.0,0.0,0.0,0.0,28.0,2.0,1.0,6.0,7.0,1.0,0.0,240.0,2.0,187.5,1.0,3.0,1.0,81.0
407.0,0.0,0.0,0.0,2015.0,1.0,29.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,2.0,0.0,0.0,240.0,2.0,134.0,0.0,0.0,1.0,66.0
408.0,0.0,1.0,62.0,2015.0,1.0,29.0,15.0,0.0,3.0,2.0,0.0,0.0,2.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,171.0,2.0,91.5,0.0,0.0,0.0,82.0
409.0,0.0,1.0,39.0,2015.0,1.0,29.0,15.0,0.0,3.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,2.0,3.0,0.0,0.0,240.0,2.0,132.44,0.0,0.0,0.0,51.0
410.0,0.0,0.0,37.0,2015.0,1.0,29.0,15.0,2.0,4.0,2.0,0.0,0.0,2.0,27.0,5.0,2.0,2.0,3.0,0.0,0.0,241.0,2.0,106.9,0.0,0.0,1.0,73.0
411.0,0.0,1.0,58.0,2015.0,1.0,29.0,15.0,2.0,5.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,2.0,3.0,0.0,0.0,240.0,2.0,131.86,0.0,0.0,0.0,49.0
412.0,0.0,0.0,37.0,2015.0,1.0,29.0,15.0,2.0,6.0,2.0,2.0,0.0,0.0,16.0,5.0,2.0,6.0,7.0,0.0,0.0,240.0,2.0,216.13,1.0,0.0,1.0,75.0
413.0,0.0,0.0,57.0,2015.0,1.0,29.0,15.0,0.0,2.0,2.0,0.0,0.0,1.0,28.0,3.0,1.0,0.0,2.0,0.0,0.0,305.0,3.0,107.0,0.0,0.0,1.0,68.0
414.0,0.0,0.0,57.0,2015.0,1.0,29.0,15.0,0.0,2.0,2.0,0.0,0.0,1.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,305.0,3.0,107.0,0.0,0.0,1.0,68.0
417.0,0.0,0.0,57.0,2015.0,1.0,29.0,15.0,0.0,2.0,2.0,0.0,0.0,1.0,28.0,3.0,1.0,0.0,3.0,0.0,0.0,305.0,2.0,107.0,0.0,0.0,1.0,68.0
418.0,0.0,0.0,83.0,2015.0,1.0,29.0,15.0,2.0,7.0,2.0,2.0,0.0,0.0,16.0,5.0,2.0,5.0,6.0,0.0,0.0,240.0,2.0,190.33,0.0,1.0,1.0,76.0
419.0,0.0,0.0,57.0,2015.0,1.0,29.0,15.0,0.0,2.0,2.0,0.0,0.0,1.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,305.0,2.0,107.0,0.0,0.0,1.0,68.0
420.0,0.0,0.0,57.0,2015.0,1.0,29.0,15.0,0.0,2.0,1.0,0.0,0.0,1.0,28.0,3.0,1.0,0.0,5.0,1.0,0.0,305.0,3.0,94.0,0.0,0.0,1.0,68.0
421.0,0.0,1.0,57.0,2015.0,1.0,29.0,15.0,0.0,2.0,2.0,0.0,0.0,1.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,305.0,3.0,0.0,0.0,0.0,0.0,64.0
422.0,0.0,0.0,57.0,2015.0,1.0,29.0,15.0,0.0,2.0,2.0,0.0,0.0,1.0,28.0,3.0,1.0,0.0,2.0,0.0,0.0,305.0,3.0,98.75,0.0,0.0,1.0,68.0
423.0,0.0,0.0,57.0,2015.0,1.0,29.0,15.0,0.0,2.0,3.0,0.0,0.0,1.0,28.0,3.0,1.0,0.0,2.0,1.0,0.0,305.0,3.0,148.23,0.0,0.0,1.0,68.0
424.0,0.0,0.0,57.0,2015.0,1.0,29.0,15.0,0.0,2.0,1.0,0.0,0.0,1.0,28.0,3.0,1.0,0.0,4.0,1.0,0.0,305.0,3.0,94.0,0.0,0.0,1.0,68.0
428.0,0.0,0.0,57.0,2015.0,1.0,29.0,15.0,0.0,2.0,1.0,0.0,0.0,1.0,28.0,3.0,1.0,0.0,0.0,1.0,0.0,305.0,3.0,0.0,0.0,0.0,1.0,68.0
434.0,0.0,1.0,66.0,2015.0,1.0,29.0,16.0,0.0,2.0,2.0,2.0,0.0,0.0,28.0,5.0,2.0,5.0,6.0,0.0,0.0,240.0,2.0,195.0,0.0,1.0,0.0,71.0
435.0,0.0,0.0,13.0,2015.0,1.0,29.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,11.0,5.0,2.0,0.0,3.0,0.0,0.0,240.0,2.0,120.6,0.0,1.0,1.0,69.0
436.0,0.0,0.0,50.0,2015.0,1.0,29.0,16.0,0.0,1.0,2.0,0.0,0.0,0.0,14.0,5.0,2.0,4.0,5.0,0.0,0.0,241.0,2.0,123.2,0.0,0.0,1.0,68.0
437.0,0.0,1.0,48.0,2015.0,1.0,29.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,146.0,2.0,112.0,0.0,0.0,0.0,56.0
438.0,0.0,1.0,0.0,2015.0,1.0,29.0,16.0,0.0,1.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,4.0,5.0,0.0,0.0,241.0,2.0,123.2,0.0,0.0,0.0,67.0
439.0,0.0,0.0,7.0,2015.0,1.0,29.0,16.0,0.0,1.0,2.0,2.0,0.0,0.0,33.0,5.0,2.0,1.0,2.0,1.0,0.0,242.0,2.0,169.0,1.0,1.0,1.0,68.0
440.0,0.0,0.0,0.0,2015.0,1.0,29.0,16.0,0.0,2.0,2.0,2.0,0.0,0.0,28.0,2.0,1.0,6.0,6.0,1.0,0.0,240.0,2.0,198.0,1.0,0.0,1.0,69.0
441.0,0.0,1.0,66.0,2015.0,1.0,29.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,103.5,0.0,1.0,0.0,71.0
442.0,0.0,0.0,13.0,2015.0,1.0,29.0,16.0,0.0,2.0,2.0,1.0,0.0,0.0,28.0,5.0,2.0,0.0,3.0,0.0,0.0,240.0,2.0,135.6,0.0,1.0,1.0,69.0
443.0,0.0,0.0,66.0,2015.0,1.0,29.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,11.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,103.5,0.0,1.0,1.0,69.0
444.0,0.0,0.0,10.0,2015.0,1.0,29.0,16.0,0.0,3.0,2.0,0.0,0.0,0.0,12.0,2.0,1.0,2.0,3.0,0.0,0.0,250.0,2.0,184.0,1.0,0.0,1.0,70.0
445.0,0.0,1.0,10.0,2015.0,1.0,29.0,16.0,0.0,3.0,2.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,250.0,2.0,134.0,0.0,0.0,0.0,64.0
446.0,0.0,1.0,58.0,2015.0,1.0,29.0,16.0,0.0,3.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,147.0,0.0,0.0,0.0,44.0
447.0,0.0,1.0,17.0,2015.0,1.0,29.0,16.0,0.0,3.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,151.33,0.0,0.0,0.0,54.0
448.0,0.0,0.0,19.0,2015.0,1.0,29.0,16.0,0.0,3.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,3.0,0.0,0.0,240.0,2.0,121.33,0.0,1.0,1.0,70.0
449.0,0.0,0.0,10.0,2015.0,1.0,29.0,16.0,2.0,3.0,2.0,0.0,0.0,0.0,19.0,2.0,1.0,2.0,3.0,0.0,0.0,250.0,3.0,150.2,0.0,1.0,1.0,73.0
450.0,0.0,1.0,12.0,2015.0,1.0,29.0,16.0,2.0,3.0,2.0,0.0,0.0,0.0,28.0,2.0,1.0,3.0,4.0,0.0,0.0,240.0,2.0,139.0,0.0,0.0,0.0,88.0
451.0,0.0,0.0,10.0,2015.0,1.0,29.0,16.0,2.0,3.0,1.0,0.0,0.0,0.0,19.0,2.0,1.0,2.0,3.0,1.0,0.0,250.0,3.0,150.2,0.0,1.0,1.0,73.0
452.0,0.0,0.0,63.0,2015.0,1.0,29.0,16.0,1.0,3.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,5.0,0.0,0.0,147.0,2.0,75.44,0.0,1.0,1.0,72.0
453.0,0.0,1.0,35.0,2015.0,1.0,29.0,16.0,1.0,3.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,2.0,3.0,0.0,0.0,240.0,2.0,135.0,0.0,0.0,0.0,39.0
454.0,0.0,0.0,113.0,2015.0,1.0,29.0,16.0,2.0,4.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,166.0,0.0,1.0,1.0,74.0
455.0,0.0,1.0,35.0,2015.0,1.0,29.0,16.0,2.0,4.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,2.0,3.0,0.0,0.0,240.0,2.0,135.0,0.0,0.0,0.0,37.0
456.0,0.0,0.0,68.0,2015.0,1.0,29.0,16.0,2.0,5.0,2.0,0.0,0.0,2.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,243.0,0.0,130.0,0.0,0.0,1.0,75.0
457.0,0.0,0.0,113.0,2015.0,1.0,29.0,16.0,2.0,6.0,2.0,0.0,0.0,0.0,28.0,4.0,2.0,0.0,0.0,1.0,0.0,67.0,2.0,96.3,0.0,0.0,1.0,76.0
458.0,0.0,0.0,21.0,2015.0,1.0,29.0,16.0,4.0,10.0,1.0,0.0,0.0,2.0,28.0,2.0,1.0,3.0,4.0,1.0,0.0,240.0,2.0,160.0,0.0,0.0,1.0,83.0
459.0,0.0,0.0,6.0,2015.0,1.0,29.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,0.0,0.0,1.0,1.0,68.0
460.0,0.0,0.0,7.0,2015.0,1.0,29.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,5.0,0.0,0.0,240.0,2.0,127.25,0.0,1.0,1.0,70.0
461.0,0.0,0.0,17.0,2015.0,1.0,29.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,3.0,5.0,0.0,0.0,240.0,2.0,164.0,0.0,2.0,1.0,70.0
462.0,0.0,0.0,1.0,2015.0,1.0,29.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,2.0,4.0,0.0,0.0,240.0,2.0,144.5,0.0,0.0,1.0,70.0
463.0,0.0,0.0,2.0,2015.0,1.0,29.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,196.0,2.0,112.0,0.0,0.0,1.0,70.0
464.0,0.0,1.0,15.0,2015.0,1.0,29.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,134.0,0.0,1.0,0.0,87.0
465.0,0.0,1.0,7.0,2015.0,1.0,29.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,240.0,2.0,127.25,0.0,1.0,0.0,64.0
466.0,0.0,0.0,11.0,2015.0,1.0,29.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,3.0,0.0,0.0,240.0,2.0,155.5,1.0,0.0,1.0,70.0
467.0,0.0,1.0,6.0,2015.0,1.0,29.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,2.0,0.0,0.0,241.0,2.0,110.5,0.0,1.0,2.0,68.0
468.0,0.0,0.0,1.0,2015.0,1.0,29.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,2.0,1.0,2.0,3.0,0.0,0.0,240.0,2.0,144.5,0.0,0.0,1.0,70.0
469.0,0.0,0.0,1.0,2015.0,1.0,29.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,2.0,1.0,2.0,4.0,0.0,0.0,250.0,2.0,144.5,0.0,0.0,1.0,70.0
470.0,0.0,0.0,48.0,2015.0,1.0,29.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,4.0,2.0,2.0,5.0,0.0,0.0,196.0,2.0,123.0,0.0,0.0,1.0,70.0
471.0,0.0,0.0,15.0,2015.0,1.0,29.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,4.0,0.0,0.0,240.0,2.0,120.6,0.0,1.0,1.0,70.0
472.0,0.0,1.0,3.0,2015.0,1.0,29.0,17.0,0.0,2.0,1.0,0.0,0.0,0.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,107.6,0.0,0.0,2.0,68.0
473.0,0.0,1.0,23.0,2015.0,1.0,29.0,17.0,1.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,120.6,0.0,1.0,0.0,85.0
474.0,0.0,0.0,53.0,2015.0,1.0,29.0,17.0,2.0,3.0,2.0,0.0,0.0,0.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,152.0,3.0,107.0,0.0,0.0,1.0,74.0
475.0,0.0,0.0,53.0,2015.0,1.0,29.0,17.0,2.0,3.0,2.0,1.0,0.0,0.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,152.0,3.0,133.75,1.0,0.0,1.0,74.0
476.0,0.0,0.0,94.0,2015.0,1.0,29.0,17.0,2.0,3.0,2.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,3.0,0.0,0.0,250.0,2.0,103.5,0.0,0.0,1.0,74.0
477.0,0.0,0.0,64.0,2015.0,1.0,29.0,17.0,2.0,3.0,1.0,0.0,0.0,0.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,175.0,3.0,84.8,0.0,1.0,1.0,74.0
479.0,0.0,0.0,53.0,2015.0,1.0,29.0,17.0,2.0,3.0,1.0,0.0,0.0,0.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,152.0,3.0,107.0,1.0,0.0,1.0,74.0
481.0,0.0,0.0,53.0,2015.0,1.0,29.0,17.0,2.0,3.0,2.0,0.0,0.0,0.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,152.0,3.0,107.0,1.0,0.0,1.0,74.0
482.0,0.0,0.0,24.0,2015.0,1.0,29.0,17.0,2.0,3.0,3.0,1.0,0.0,0.0,28.0,2.0,1.0,5.0,6.0,1.0,0.0,240.0,2.0,195.0,0.0,1.0,1.0,74.0
483.0,0.0,0.0,24.0,2015.0,1.0,29.0,17.0,2.0,4.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,164.0,0.0,0.0,1.0,75.0
484.0,0.0,0.0,23.0,2015.0,1.0,29.0,17.0,2.0,5.0,2.0,2.0,0.0,0.0,12.0,2.0,1.0,5.0,6.0,0.0,0.0,250.0,2.0,195.0,0.0,0.0,1.0,76.0
485.0,0.0,0.0,53.0,2015.0,1.0,29.0,17.0,2.0,5.0,2.0,0.0,0.0,0.0,19.0,5.0,2.0,0.0,3.0,1.0,0.0,240.0,2.0,125.0,0.0,2.0,1.0,76.0
486.0,0.0,1.0,23.0,2015.0,1.0,29.0,17.0,2.0,5.0,2.0,2.0,0.0,0.0,28.0,2.0,1.0,5.0,6.0,0.0,0.0,250.0,2.0,195.0,0.0,0.0,0.0,48.0
487.0,0.0,0.0,90.0,2015.0,1.0,29.0,17.0,2.0,5.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,0.0,0.0,1.0,0.0,240.0,2.0,132.3,0.0,3.0,1.0,76.0
