hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,2,2015,October,42,11,1,0,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,50.4,0,1,Check-Out,10/12/2015
Resort Hotel,0,2,2015,October,42,11,1,0,2,0,0,BB,ESP,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,66,0,1,Check-Out,10/12/2015
Resort Hotel,0,2,2015,October,42,11,1,0,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,50.4,0,1,Check-Out,10/12/2015
Resort Hotel,0,39,2015,October,42,11,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,2,No Deposit,171,Transient,46.5,0,0,Check-Out,10/12/2015
Resort Hotel,1,46,2015,October,42,11,1,0,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,50.4,0,0,Canceled,9/21/2015
Resort Hotel,0,0,2015,October,42,11,1,0,2,0,0,BB,ESP,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,66,0,1,Check-Out,10/12/2015
Resort Hotel,0,9,2015,October,42,11,1,0,2,0,0,BB,PRT,Direct,Direct,A,A,0,No Deposit,250,Transient,56,0,0,Check-Out,10/12/2015
Resort Hotel,0,6,2015,October,42,11,2,0,2,0,0,BB,PRT,Online TA,TA/TO,E,E,1,No Deposit,240,Transient,82,1,1,Check-Out,10/13/2015
Resort Hotel,0,5,2015,October,42,11,2,0,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,50.4,0,2,Check-Out,10/13/2015
Resort Hotel,0,2,2015,October,42,11,2,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,314,Transient,37.6,0,0,Check-Out,10/13/2015
Resort Hotel,0,1,2015,October,42,11,2,0,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,56.4,1,0,Check-Out,10/13/2015
Resort Hotel,1,99,2015,October,42,11,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,E,E,1,No Deposit,251,Transient,67,0,0,Canceled,9/28/2015
Resort Hotel,0,1,2015,October,42,11,1,0,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,56.4,1,0,Check-Out,10/12/2015
Resort Hotel,1,87,2015,October,42,11,2,2,1,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,42.3,0,0,Canceled,9/11/2015
Resort Hotel,1,12,2015,October,42,11,2,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,50.4,0,2,Canceled,9/30/2015
Resort Hotel,0,41,2015,October,42,11,2,2,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,56,0,1,Check-Out,10/15/2015
Resort Hotel,1,102,2015,October,42,11,2,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,50.4,0,0,Canceled,7/31/2015
Resort Hotel,1,87,2015,October,42,11,2,2,1,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,42.3,0,0,Canceled,9/11/2015
Resort Hotel,0,83,2015,October,42,11,2,3,2,0,0,BB,RUS,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,56.52,0,2,Check-Out,10/16/2015
Resort Hotel,0,13,2015,October,42,11,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,36,Transient,58.24,0,0,Check-Out,10/16/2015
Resort Hotel,0,5,2015,October,42,11,2,5,1,0,0,BB,GBR,Online TA,TA/TO,F,F,0,No Deposit,241,Transient,69.85,0,1,Check-Out,10/18/2015
Resort Hotel,0,5,2015,October,42,11,2,5,2,0,0,HB,PRT,Online TA,TA/TO,A,A,0,No Deposit,242,Transient,92.71,0,0,Check-Out,10/18/2015
Resort Hotel,0,5,2015,October,42,11,4,5,1,0,0,SC,PRT,Corporate,Corporate,A,I,0,No Deposit,NULL,Transient-Party,0,0,0,Check-Out,10/11/2015
Resort Hotel,0,0,2015,October,42,12,0,0,2,0,0,BB,PRT,Online TA,TA/TO,D,A,0,No Deposit,240,Transient,0,0,2,Check-Out,10/12/2015
Resort Hotel,0,0,2015,October,42,12,0,0,0,0,0,SC,PRT,Corporate,Corporate,A,I,0,No Deposit,NULL,Transient,0,0,0,Check-Out,10/12/2015
Resort Hotel,0,13,2015,October,42,12,1,0,2,0,0,BB,PRT,Corporate,Corporate,A,A,0,No Deposit,NULL,Transient,48,0,0,Check-Out,10/13/2015
Resort Hotel,0,13,2015,October,42,12,1,0,2,0,0,BB,PRT,Corporate,Corporate,A,A,0,No Deposit,NULL,Transient,53,0,1,Check-Out,10/13/2015
Resort Hotel,0,20,2015,October,42,12,1,0,2,0,0,BB,PRT,Corporate,Corporate,A,A,0,No Deposit,NULL,Transient,48,0,0,Check-Out,10/13/2015
Resort Hotel,0,0,2015,October,42,12,1,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,96,Transient,37,0,0,Check-Out,10/14/2015
Resort Hotel,0,2,2015,October,42,12,1,1,2,0,0,BB,ESP,Online TA,TA/TO,A,A,1,No Deposit,240,Transient,56,0,1,Check-Out,10/14/2015
Resort Hotel,0,4,2015,October,42,12,1,1,1,0,0,BB,PRT,Corporate,Corporate,A,A,0,No Deposit,NULL,Transient,48,0,0,Check-Out,10/14/2015
Resort Hotel,0,6,2015,October,42,12,1,5,2,0,0,BB,GBR,Online TA,TA/TO,E,E,0,No Deposit,241,Transient,61.28,0,1,Check-Out,10/18/2015
Resort Hotel,1,334,2015,October,42,12,2,5,10,0,0,BB,PRT,Direct,Direct,E,E,0,No Deposit,NULL,Group,0,0,0,Canceled,1/2/2015
Resort Hotel,1,334,2015,October,42,12,2,5,20,0,0,BB,PRT,Direct,Direct,D,D,0,No Deposit,NULL,Group,0,0,0,Canceled,1/2/2015
Resort Hotel,1,334,2015,October,42,12,2,5,5,0,0,BB,PRT,Direct,Direct,A,A,0,No Deposit,NULL,Group,0,0,0,Canceled,1/2/2015
Resort Hotel,0,283,2015,October,42,12,2,5,2,0,0,BB,FRA,Groups,Direct,E,F,0,No Deposit,273,Transient-Party,79,0,0,Check-Out,10/12/2015
Resort Hotel,0,19,2015,October,42,12,3,5,2,2,0,BB,GBR,Offline TA/TO,TA/TO,C,C,1,No Deposit,147,Transient,74.28,0,0,Check-Out,10/20/2015
Resort Hotel,0,1,2015,October,42,13,0,1,1,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,47,0,1,Check-Out,10/14/2015
Resort Hotel,0,1,2015,October,42,13,0,1,2,0,0,BB,GBR,Online TA,TA/TO,A,E,0,No Deposit,240,Transient,50.4,0,0,Check-Out,10/14/2015
Resort Hotel,0,0,2015,October,42,13,0,1,1,0,0,BB,PRT,Direct,Direct,A,A,0,No Deposit,NULL,Transient,56,0,0,Check-Out,10/14/2015
Resort Hotel,0,17,2015,October,42,13,0,1,2,0,0,BB,ESP,Online TA,TA/TO,A,A,2,No Deposit,240,Transient,8,0,1,Check-Out,10/14/2015
Resort Hotel,0,0,2015,October,42,13,0,1,2,0,0,BB,PRT,Direct,Direct,A,A,0,No Deposit,NULL,Transient,56,1,0,Check-Out,10/14/2015
Resort Hotel,0,0,2015,October,42,13,0,2,1,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,47,0,1,Check-Out,10/15/2015
Resort Hotel,1,21,2015,October,42,13,0,3,2,2,0,BB,PRT,Online TA,TA/TO,G,G,0,No Deposit,240,Transient,117,0,0,Canceled,9/30/2015
Resort Hotel,0,56,2015,October,42,13,2,5,2,2,0,BB,IRL,Online TA,TA/TO,G,G,0,No Deposit,240,Transient,107.43,0,0,Check-Out,10/20/2015
Resort Hotel,0,73,2015,October,42,13,2,6,2,0,0,BB,GBR,Direct,Direct,E,F,0,No Deposit,250,Transient,73.38,0,2,Check-Out,10/21/2015
Resort Hotel,0,32,2015,October,42,14,0,1,2,0,0,HB,FRA,Direct,Direct,E,E,0,No Deposit,250,Transient,117,1,0,Check-Out,10/15/2015
Resort Hotel,0,1,2015,October,42,14,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,1,No Deposit,5,Transient-Party,37.6,1,1,Check-Out,10/15/2015
Resort Hotel,0,2,2015,October,42,14,0,1,1,0,0,BB,NLD,Online TA,TA/TO,A,A,0,No Deposit,240,Transient-Party,42.3,1,1,Check-Out,10/15/2015
Resort Hotel,0,0,2015,October,42,14,0,1,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,56,0,0,Check-Out,10/15/2015
Resort Hotel,0,1,2015,October,42,14,0,1,1,0,0,BB,ESP,Offline TA/TO,TA/TO,A,A,1,No Deposit,5,Transient-Party,37.6,0,1,Check-Out,10/15/2015
Resort Hotel,0,0,2015,October,42,14,0,1,2,0,0,BB,ESP,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,56,0,2,Check-Out,10/15/2015
Resort Hotel,0,2,2015,October,42,14,0,1,1,0,0,BB,NLD,Online TA,TA/TO,A,A,0,No Deposit,240,Transient-Party,42.3,0,1,Check-Out,10/15/2015
Resort Hotel,0,106,2015,October,42,14,2,6,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,242,Transient,64.5,0,1,Check-Out,10/22/2015
Resort Hotel,0,7,2015,October,42,15,0,0,2,0,0,BB,GBR,Groups,Corporate,A,I,3,No Deposit,NULL,Transient-Party,0,0,0,Check-Out,10/15/2015
Resort Hotel,0,7,2015,October,42,15,0,3,1,0,0,BB,GBR,Groups,Corporate,A,E,1,No Deposit,NULL,Transient-Party,43,1,0,Check-Out,10/18/2015
Resort Hotel,0,27,2015,October,42,15,1,3,2,1,0,BB,GBR,Direct,Direct,G,G,0,No Deposit,250,Transient,111.5,0,1,Check-Out,10/19/2015
Resort Hotel,0,150,2015,October,42,15,2,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,8,Contract,33.3,0,0,Check-Out,10/21/2015
Resort Hotel,0,153,2015,October,42,16,0,0,2,0,0,BB,PRT,Online TA,TA/TO,D,D,1,No Deposit,240,Transient-Party,0,0,3,Check-Out,10/16/2015
Resort Hotel,0,153,2015,October,42,16,0,0,2,0,0,BB,PRT,Online TA,TA/TO,D,D,1,No Deposit,240,Transient-Party,0,0,3,Check-Out,10/16/2015
Resort Hotel,0,153,2015,October,42,16,0,0,2,0,0,BB,PRT,Online TA,TA/TO,D,D,2,No Deposit,240,Transient-Party,0,0,3,Check-Out,10/16/2015
Resort Hotel,0,0,2015,October,42,16,0,1,2,0,0,BB,DEU,Direct,Direct,A,A,1,No Deposit,NULL,Transient,73,1,0,Check-Out,10/17/2015
Resort Hotel,0,8,2015,October,42,16,0,1,2,0,0,BB,PRT,Groups,Corporate,A,A,2,No Deposit,NULL,Transient-Party,44.5,0,0,Check-Out,10/17/2015
Resort Hotel,0,1,2015,October,42,16,0,1,1,0,0,HB,PRT,Complementary,Direct,E,D,0,No Deposit,NULL,Transient,0,0,3,Check-Out,10/17/2015
Resort Hotel,0,8,2015,October,42,16,0,2,2,0,0,BB,GBR,Groups,Corporate,A,A,1,No Deposit,NULL,Transient-Party,44.5,0,1,Check-Out,10/18/2015
Resort Hotel,0,130,2015,October,42,16,0,2,2,0,0,BB,USA,Online TA,TA/TO,F,E,0,No Deposit,241,Transient,98.4,1,0,Check-Out,10/18/2015
Resort Hotel,0,88,2015,October,42,16,1,2,1,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,70,1,2,Check-Out,10/19/2015
Resort Hotel,0,88,2015,October,42,16,1,2,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,75,0,2,Check-Out,10/19/2015
Resort Hotel,0,0,2015,October,42,16,2,2,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,57.83,1,0,Check-Out,10/20/2015
Resort Hotel,0,25,2015,October,42,16,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,E,F,0,No Deposit,314,Transient,68.57,0,0,Check-Out,10/23/2015
Resort Hotel,0,2,2015,October,42,17,0,1,2,0,0,BB,PRT,Direct,Direct,A,A,1,No Deposit,NULL,Transient,67,0,0,Check-Out,10/18/2015
Resort Hotel,1,9,2015,October,42,17,1,1,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,81.5,0,1,Canceled,10/14/2015
Resort Hotel,0,136,2015,October,42,17,2,5,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,54.77,0,0,Check-Out,10/24/2015
Resort Hotel,0,95,2015,October,42,17,2,6,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,45.56,0,2,Check-Out,10/25/2015
Resort Hotel,1,50,2015,October,43,18,1,0,2,0,0,BB,ESP,Direct,Direct,E,E,0,No Deposit,NULL,Transient,59.4,0,1,Canceled,9/22/2015
Resort Hotel,0,9,2015,October,43,18,2,2,2,0,0,HB,GBR,Direct,Direct,F,F,1,No Deposit,250,Transient,108,0,1,Check-Out,10/22/2015
Resort Hotel,1,37,2015,October,43,18,2,3,2,0,0,BB,PRT,Online TA,TA/TO,D,D,1,No Deposit,240,Transient,56,0,3,Canceled,9/23/2015
Resort Hotel,1,37,2015,October,43,18,2,3,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,56,0,3,Canceled,9/23/2015
Resort Hotel,1,73,2015,October,43,18,2,3,2,0,0,BB,PRT,Online TA,TA/TO,E,E,0,No Deposit,240,Transient,65,0,3,Canceled,10/14/2015
Resort Hotel,0,17,2015,October,43,18,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,D,0,No Deposit,243,Transient,42.5,0,0,Check-Out,10/25/2015
Resort Hotel,0,74,2015,October,43,18,2,5,2,2,0,BB,GBR,Online TA,TA/TO,C,C,0,No Deposit,241,Transient,50.05,0,0,Check-Out,10/25/2015
Resort Hotel,1,92,2015,October,43,18,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,142,Contract,86.5,0,0,Canceled,7/22/2015
Resort Hotel,0,47,2015,October,43,18,2,5,2,1,0,BB,GBR,Online TA,TA/TO,E,E,1,No Deposit,241,Transient,67.92,0,1,Check-Out,10/25/2015
Resort Hotel,0,41,2015,October,43,18,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,E,0,No Deposit,243,Contract,43.93,0,0,Check-Out,10/25/2015
Resort Hotel,1,72,2015,October,43,18,2,5,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,45,0,2,Canceled,9/7/2015
Resort Hotel,1,82,2015,October,43,18,2,5,2,0,0,BB,PRT,Online TA,TA/TO,D,D,1,No Deposit,240,Transient,55.14,0,2,Canceled,10/8/2015
Resort Hotel,0,86,2015,October,43,18,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,243,Transient,38.25,0,0,Check-Out,10/25/2015
Resort Hotel,0,68,2015,October,43,18,4,6,2,0,0,BB,IRL,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,55,0,2,Check-Out,10/28/2015
Resort Hotel,0,80,2015,October,43,18,4,5,2,0,0,BB,IRL,Online TA,TA/TO,A,G,0,No Deposit,147,Transient,81.34,0,0,Check-Out,10/27/2015
Resort Hotel,1,119,2015,October,43,19,1,0,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,40.5,0,1,Canceled,7/6/2015
Resort Hotel,1,119,2015,October,43,19,1,0,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,40.5,0,1,Canceled,7/6/2015
Resort Hotel,0,5,2015,October,43,19,1,0,1,0,0,BB,PRT,Corporate,Corporate,A,D,0,No Deposit,NULL,Transient,37,0,0,Check-Out,10/20/2015
Resort Hotel,0,0,2015,October,43,19,1,1,2,0,0,BB,ESP,Online TA,TA/TO,A,D,0,No Deposit,240,Transient,56,1,1,Check-Out,10/21/2015
Resort Hotel,0,7,2015,October,43,19,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,8,Transient-Party,37,0,0,Check-Out,10/21/2015
Resort Hotel,0,7,2015,October,43,19,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,8,Transient-Party,37,0,0,Check-Out,10/21/2015
Resort Hotel,0,0,2015,October,43,19,1,0,2,0,0,BB,PRT,Direct,Direct,A,F,0,No Deposit,NULL,Transient,68.4,0,0,Check-Out,10/20/2015
Resort Hotel,0,7,2015,October,43,19,1,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,127,Transient,39,0,0,Check-Out,10/21/2015
Resort Hotel,0,10,2015,October,43,19,1,2,2,0,0,HB,ESP,Online TA,TA/TO,A,D,1,No Deposit,240,Transient,86,0,1,Check-Out,10/22/2015
Resort Hotel,0,34,2015,October,43,19,1,2,2,0,0,BB,ESP,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,62,1,1,Check-Out,10/22/2015
Resort Hotel,0,10,2015,October,43,19,1,2,2,0,0,HB,ESP,Online TA,TA/TO,A,D,0,No Deposit,240,Transient,92,1,1,Check-Out,10/22/2015
Resort Hotel,0,73,2015,October,43,19,1,3,2,0,0,BB,GBR,Online TA,TA/TO,D,D,0,No Deposit,241,Transient,40.23,0,1,Check-Out,10/23/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,5,2015,October,43,19,1,4,1,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,58.4,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,1,33,2015,October,43,19,1,4,2,0,0,BB,PRT,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,56,0,2,Canceled,10/9/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,124,2015,October,43,19,1,4,2,0,0,BB,IRL,Online TA,TA/TO,D,D,0,No Deposit,240,Transient,57,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,PRT,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,3,2015,October,43,19,1,4,1,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient,58.4,0,0,Check-Out,10/24/2015
Resort Hotel,0,47,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct,A,A,0,No Deposit,NULL,Transient-Party,76.8,0,0,Check-Out,10/24/2015
Resort Hotel,0,86,2015,October,43,19,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,E,E,0,No Deposit,40,Contract,79.63,0,0,Check-Out,10/26/2015
Resort Hotel,0,69,2015,October,43,19,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,40,Contract,37.56,0,0,Check-Out,10/26/2015
Resort Hotel,0,75,2015,October,43,19,3,5,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,147,Transient,36.9,0,1,Check-Out,10/27/2015
Resort Hotel,0,118,2015,October,43,19,3,8,2,0,0,HB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,314,Transient,70,0,1,Check-Out,10/30/2015
Resort Hotel,1,125,2015,October,43,19,3,8,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,142,Transient,62,0,0,Canceled,6/23/2015
Resort Hotel,0,60,2015,October,43,19,5,12,2,0,0,HB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,171,Transient,67.56,0,0,Check-Out,11/5/2015
Resort Hotel,0,0,2015,October,43,20,0,1,2,0,0,BB,ESP,Direct,Direct,D,D,1,No Deposit,NULL,Transient,56,1,0,Check-Out,10/21/2015
Resort Hotel,0,0,2015,October,43,20,0,1,2,0,0,BB,ESP,Direct,Direct,D,D,0,No Deposit,NULL,Transient,56,0,0,Check-Out,10/21/2015
Resort Hotel,0,0,2015,October,43,20,0,1,2,0,0,BB,PRT,Direct,Direct,E,E,0,No Deposit,NULL,Transient,66,0,0,Check-Out,10/21/2015
Resort Hotel,0,99,2015,October,43,20,0,2,2,0,0,BB,FRA,Direct,Direct,F,F,1,No Deposit,250,Transient,75,0,1,Check-Out,10/22/2015
Resort Hotel,0,12,2015,October,43,20,0,2,1,0,0,BB,ESP,Online TA,TA/TO,A,F,0,No Deposit,240,Transient,47,0,0,Check-Out,10/22/2015
Resort Hotel,0,75,2015,October,43,20,0,5,3,0,0,BB,GBR,Offline TA/TO,TA/TO,A,C,0,No Deposit,314,Contract,67.15,0,1,Check-Out,10/25/2015
Resort Hotel,0,22,2015,October,43,20,0,5,3,0,0,BB,IRL,Offline TA/TO,TA/TO,A,F,0,No Deposit,171,Transient,88.67,0,0,Check-Out,10/25/2015
Resort Hotel,1,106,2015,October,43,20,0,5,2,2,0,BB,PRT,Direct,Direct,G,G,1,No Deposit,250,Transient,95,0,2,Canceled,10/1/2015
Resort Hotel,0,40,2015,October,43,20,2,5,3,0,0,HB,GBR,Offline TA/TO,TA/TO,D,D,0,No Deposit,115,Contract,113.33,0,1,Check-Out,10/27/2015
Resort Hotel,0,108,2015,October,43,20,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,A,A,0,No Deposit,314,Contract,36,0,1,Check-Out,10/27/2015
Resort Hotel,0,75,2015,October,43,20,2,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,E,E,0,No Deposit,40,Contract,54.4,0,0,Check-Out,10/29/2015
Resort Hotel,0,75,2015,October,43,20,2,8,1,0,0,BB,DEU,Online TA,TA/TO,A,A,1,No Deposit,240,Transient,36,0,1,Check-Out,10/30/2015
Resort Hotel,1,197,2015,October,43,20,2,9,1,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,240,Transient,42.3,0,2,Canceled,4/10/2015
Resort Hotel,0,0,2015,October,43,21,0,0,1,0,0,BB,PRT,Online TA,TA/TO,A,I,0,No Deposit,240,Transient,0,0,2,Check-Out,10/21/2015
Resort Hotel,0,121,2015,October,43,21,0,0,1,0,0,BB,PRT,Online TA,TA/TO,A,I,0,No Deposit,240,Transient,0,0,2,Check-Out,10/21/2015
Resort Hotel,1,1,2015,October,43,21,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,146,Transient,37,0,0,Canceled,10/20/2015
Resort Hotel,1,19,2015,October,43,21,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,208,Transient-Party,8,0,0,Canceled,10/2/2015
Resort Hotel,1,28,2015,October,43,21,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,208,Transient-Party,0,0,0,Canceled,10/2/2015
Resort Hotel,1,92,2015,October,43,21,0,2,2,2,0,BB,PRT,Online TA,TA/TO,G,G,0,No Deposit,240,Transient,95,0,0,Canceled,10/19/2015
Resort Hotel,1,28,2015,October,43,21,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,208,Transient-Party,0,0,0,Canceled,10/2/2015
Resort Hotel,0,19,2015,October,43,21,0,2,2,0,0,HB,FRA,Offline TA/TO,TA/TO,A,D,2,No Deposit,208,Transient-Party,70,0,0,Check-Out,10/23/2015
Resort Hotel,0,28,2015,October,43,21,0,2,2,0,0,HB,FRA,Offline TA/TO,TA/TO,A,C,0,No Deposit,208,Transient-Party,70,0,0,Check-Out,10/23/2015
Resort Hotel,1,19,2015,October,43,21,0,2,1,0,0,HB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,208,Transient-Party,60,0,0,Canceled,10/2/2015
Resort Hotel,0,83,2015,October,43,21,0,3,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,241,Transient,34.65,0,2,Check-Out,10/24/2015
